external_id,title,text,topic,topic_score
9598376a-1209-44a1-90e3-b60489b28036,Großrazzia gegen mutmaßliche Waffenhändler in Norddeutschland,"Die Polizei ist mit einem Großaufgebot gegen mutmaßliche Waffenhändler vorgegangen. Mehrere Tage lang hat es Razzien in Hamburg, Schleswig-Holstein und Mecklenburg-Vorpommern gegeben, wie die Polizei am Montag mitteilte.

Am vergangenen Donnerstag ging es los: Polizei und Zoll durchsuchten seitdem insgesamt 19 Objekte, wie die Polizei vom Montag mitteilte. In Hamburg gab es Razzien in Allermöhe, Heimfeld, Jenfeld, Neugraben-Fischbek, Stellingen, Tonndorf, Veddel und Wilhelmsburg. In Schleswig-Holstein waren Borstorf, Gelting, Glinde, Mölln und Stockelsdorf und in Mecklenburg-Vorpommern war Binz betroffen.

Neun Männer im Fokus der Ermittlungen

Die Ermittlungen richten sich gegen eine kriminelle Bande, die in großem Stil mit Waffen gehandelt haben soll. Im Fokus stehen laut Polizei neun Männer im Alter zwischen 32 und 61 Jahren. Sie sollen scharfe Schusswaffen, Munition und auch Waffen, die unter das Kriegswaffenkontrollgesetz fallen, beschafft und verkauft haben.

Polizei stellte Schusswaffen und Munition sicher

Die Durchsuchungen begannen laut Polizei am Donnerstagmorgen auf Antrag der Staatsanwaltschaft Hamburg. Insgesamt wurden demnach zehn Wohnobjekte, sechs Warenlager sowie ",Infrastruktur,0.4719059
tagesschau_fm-story-id-3286e7d2-61c3-491e-94a1-7cc903fe34e5,"Schlechtenwegen, Motzfeld oder Wixhausen: 14 skurrile Ortsnamen in Hessen","Über Schlechtenwegen und Motzfeld nach Wixhausen? Diese skurrilen Ortsnamen gibt es tatsächlich in Hessen - und es sind nicht die einzigen. Wir haben 14 besonders außergewöhnliche ausfindig gemacht und erklären, wie sie zu ihren doppeldeutigen Namen gekommen sind.

Von Niklas Will

Zum 80. Geburtstag des Landes Hessen schauen wir das ganze Jahr 2026 auf Hessen heute, gestern und morgen. In zwölf Karten stellen wir jeden Monat unser buntes Land vor.

Tom Joecks Heimat ist über Hessens Landesgrenzen besonders bekannt, bringt viele zum Lachen und massig Klicks auf den Sozialen Netzwerken.

Für Joecks ist der Name seines Darmstädter Stadtteils nichts Besonderes. ""Ich wohne schon immer in Wixhausen"", sagt der 19-Jährige. Dass dem Namen eine gewisse Nähe zur manuellen Selbstliebe nachgesagt wird, stört ihn nicht.

Joecks engagiert sich in der Jugendarbeit des Sinfonischen Blasorchesters der TSG Wixhausen. Mit Stolz trägt er sein T-Shirt mit der Aufschrift ""Wixhäuser dersch und dersch"". Alles ganz normal, sagt er. Auch, dass es lustig klingt.

Vermeintlich anzügliche Bedeutung

Im Alltag mache ihm der vermeintlich anzügliche Ortsname kaum zu schaffen, erzählt Joecks. Es sei ja wie ""Humor ",Infrastruktur,0.5296514
652c9cbb-f5bd-4b22-9cbc-37ea3021c2b3,Chlorgas und Salpetersäure ausgetreten - Dünen-Therme evakuiert,"Am Samstagabend mussten 50 Badegäste aus der Therme in Sankt Peter-Ording evakuiert werden.

Am Samstagabend mussten rund 50 Personen aus der Dünen-Therme in St. Peter-Ording (Kreis Nordfriesland) evakuiert werden. Grund dafür war laut Feuerwehr, dass Chlorgas in Verbindung mit Salpetersäure aus einem undichten Behälter im Keller ausgetreten war. Eine Kellertür sei rechtzeitig von einem Mann geschlossen worden, sodass nichts weiter passieren konnte. Eine Person wurde zwar vor Ort betreut, ins Krankenhaus musste sie allerdings nicht gebracht werden. 150 Kilogramm Chlor wurden durch die Feuerwehr aufgefangen. Das Gemisch aus Chlorgas und Salpetersäure wird in vielen Schwimmbädern zur Reinigung verwendet und kann die Atemwege reizen.",Vermischtes,0.20817703
39afacaa-722b-4f16-a54b-1343b6c56791,Wenn Fremde zu Lebensrettern werden,"Eine Niere im Tausch für eine andere - sogenannte Überkreuz-Spenden sind in Deutschland bislang die Ausnahme. Grund sind die strengen Auflagen. Ein Gesetzesänderung gibt Erkrankten nun Hoffnung.

Von Thomas Denzel und Daniel Friedrich, SWR

Die Diagnose kam vor einem Jahr. Seitdem muss Angelika Di Nunzio dreimal die Woche jeweils vier Stunden zur Dialyse. An der erblich bedingten Nierenerkrankung litt schon ihre Mutter, die schließlich an den Folgen starb.

Die Dialyse hilft, aber kann nicht heilen. ""Außerdem bringt die Dialyse auch gesundheitliche Risiken"", erklärt Angelika Di Nunzio. ""Es kann zu Herzproblemen und Knochenproblemen kommen.""

Organspende-Bereitschaft nicht groß genug

Die 60-Jährige führte ein sehr aktives Leben, gemeinsam mit ihrem Ehemann Domenico betreibt sie ein Café in Lörrach im Südwesten Baden-Württembergs. Heute fühlt sie sich infolge der Dialyse oft schlapp und kann ihren Mann nicht mehr den ganzen Tag unterstützen.

Angelika Di Nunzio hofft auf eine Nierenspende. Doch im Schnitt dauert es acht Jahre, bis man ganz oben auf der Warteliste steht. Weil noch immer zu wenige Menschen in Deutschland bereit sind, nach ihrem Tod ein Organ zu spenden. Oft vergeht vi",Vermischtes,0.33533818
e999a2e0-1c15-40cd-9576-6ac7131af32e,Rentnerin an der Haustür genötigt: Polizei warnt vor Masche,"Im Kreis Steinburg hat ein Unbekannter eine Rentnerin dazu genötigt, Bargeld herauszugeben. Die Polizei prüft weitere Fälle.

Die Polizei ist auf der Suche nach einem Mann, der in Breitenburg (Kreis Steinburg) eine Rentnerin an ihrer eigenen Haustür genötigt haben soll. Laut der Ermittler hat die Frau am Mittwoch ihre Haustür geöffnet, als der Mann geklingelt hat. Sie wollte die Tür wieder schließen, doch der Unbekannte stellte seinen Fuß in den Türspalt und verlangte von ihr 50 Euro. Schlussendlich hat er von der Rentnerin 20 Euro bekommen und ist dann weggelaufen. Die Polizei ermittelt wegen des Verdachts des Hausfriedensbruchs und der Nötigung.

Möglicherweise mehrere Taten in der Gegend

Der mutmaßliche Täter soll 1,70 Meter groß sein und einen Stoppelbart tragen. Wer etwas Verdächtiges im Waldweg in Breitenburg und Umgebung beobachtet hat, soll sich bei der Polizei in Wellenkamp melden. Die Ermittler vermuten, dass es weitere, ähnliche Taten in der Gegend gegeben haben könnte.",Vermischtes,0.2643524
b4152420-24e8-487c-8699-307b9d48f3ab,Ab 2028: Längere Züge zwischen Braunschweig und Magdeburg,"Die Zahl der Sitzplätze soll um ein Drittel erhöht werden. Außerdem soll es mehr Platz für Fahrräder geben.

Auf der Bahnstrecke Braunschweig-Helmstedt-Magdeburg sollen ab 2028 längere und bessere Züge fahren. Das haben der Regionalverband Großraum Braunschweig und die DB Regio vereinbart. Wie der Regionalverband am Montag mitteilte, soll die Zahl der Sitzplätze in den neuen Zügen um rund ein Drittel erhöht werden - auf bis zu 452 Plätze. So wolle man der hohen Nachfrage auf der Verbindung gerecht werden, sagte Verbandsdirektor Ralf Sygusch. Außerdem soll es den Angaben zufolge in den Waggons mehr Abstellplätze für Fahrräder geben. Die Züge der Regionallinie RB 40 verkehren tagsüber im Stundentakt zwischen Braunschweig und Magdeburg. Seit Dezember sind täglich noch zwei Fahrten am späten Abend hinzugekommen.",Infrastruktur,0.42504328
tagesschau_fm-story-MDR-f6f47562-b28c-4805-8137-2285d0705448,Straße im Harz wegen Eis an Stromleitungs-Seilen gesperrt,"Wegen vereister Halteseile an einer Hochspannungsleitung ist im Harz die Landstraße zwischen Hüttenrode und Almsfeld voll gesperrt worden. Der Netzbetreiber nahm die Stromleitung außer Betrieb.

Von MDR SACHSEN-ANHALT

Der Dauerfrost hat im Harz zu vereisten Halteseilen von Hochspannungsleitungen geführt und diese zu einem Sicherheitsrisiko werden lassen. Weil die Seile reißen könnten, bleibt die Landstraße L94 zwischen Hüttenrode und Almsfeld mindestens eine Woche gesperrt, wie das Infrastrukturministerium in Magdeburg mitteilte.

Leitung außer Betrieb genommen

Der Verkehr wird demnach über Blankenburg umgeleitet. Der zuständige Netzbetreiber Avacon nahm die Freileitung aus Sicherheitsgründen vorsorglich außer Betrieb. Der Eispanzer sei zu stark und die Bruchgefahr hoch, hieß es. Die Stromversorgung der Bevölkerung sei nicht in Gefahr.

Konkret befinde sich starker Eisbehang an einem Seil, das keinen Strom transportiere, sondern dem Schutz der Hochspannungsleitung diene. Sobald sich die Wetterlage verbessert, soll es eine Begutachtung und gegebenenfalls Reparatur der Leitungen geben.

dpa, MDR (Christoph Dziedo, Felix Fahnert)

MDR SACHSEN-ANHALT – Mein Radio. Mein Zuhause. | Nac",Infrastruktur,0.5750935
tagesschau_fm-story-swr-e61cd99f-8eb8-3247-9eca-ce267fdcb49b,Insider-Soldat berichtet exklusiv über Zustände in Kaserne Zweibrücken ,"In der Bundeswehrkaserne in Zweibrücken stehen Fallschirmjäger unter einem massivem Verdacht: Es geht um Drogenmissbrauch, Rechtsextremismus und Übergriffe gegen Frauen.

Von Florian Wagner

Gegen Dutzende Beschuldigte wird ermittelt, mehrere Soldaten wurden bereits entlassen. Ein Insider, der die Kaserne gut kennt, berichtete uns anonym.

Social-Media-Beitrag auf YouTube von SWR Aktuell: ""Nach Skandal bei Bundeswehr: Soldat packt aus""

Inhalt

Sexuelle Gewalt und MobbingRelativierung einiger VorfälleLeistungsdruck und Abwertung von FrauenRechtsextremismusDrogen- und AlkoholmissbrauchBlutiges Ritual ""Bloody Wings""Neues Wehrdienstmodell gerade in Kraft

Die Staatsanwaltschaft ermittelt in Zweibrücken gegen 55 Beschuldigte. 19 Fälle liegen nach Informationen aus Ermittlerkreisen bei der Staatsanwaltschaft, weitere Vorfälle werden intern durch die Bundeswehr untersucht. Bereits neun Soldaten wurden aus dem Dienst entlassen, weitere Entlassungen sind möglich. Die Vorwürfe richten sich gegen Angehörige der Luftlandetruppe. Dabei handelt es sich um eine Einheit, die im Ernstfall besonders schnell eingesetzt wird – oft auch in Auslandseinsätzen.

Vorwürfe von sexualisierter Gewalt und Mob",Infrastruktur,0.47738832
a905c94c-c1a6-4688-b784-6d5b13549d9d,Neue Frauen-Doppelspitze in der Landwirtschafts-Kammer in SH,"Stephanie Wetekam ist seit Januar 2026 neue Geschäftsführerin der Landwirtschaftskammer Schleswig-Holstein. Sie ist die erste Frau in dieser Position in der 125-jährigen Geschichte der Kammer.

Von Anke Rösler

Stephanie Wetekam holt die Gummistiefel aus dem Kofferraum und schlüpft aus den Büroschuhen. Sie will schnell reinkommen in die Themen der Landwirtschaft in Schleswig-Holstein. So wie bei einem Besuch im Betrieb von Milchviehhalter Christoph Jacobsen in Osterrönfeld (Kreis Rendsburg-Eckernförde).

Die 47-Jährige ist sofort im Gespräch mit dem Landwirt, fragt nach, hört zu, als er ihr seinen Betrieb mit Melkanlage und 330 Tieren zeigt. Ihre Familie hat selbst einen Betrieb in Nordhessen mit Ackerbau, Biogas, Nahwärmenetz und Tierhaltung. Sie sagt: ""Die Menschen hier sind neu, die Themen ähnlich - abgesehen von landesspezifischen Regelungen - ein Netzwerk aufbauen, das ist das Wichtigste für mich in den nächsten Monaten."" Es sei aber schon komisch, denn in ihrer Heimat Hessen habe sie jeden Landwirt, jeden Betrieb gekannt.

Neue Geschäftsführerin trägt Verantwortung für fast 400 Beschäftigte

Stephanie Wetekam kann beides: Praxis und Verwaltung. Im Juni 2025 ist sie von der Ha",Gesellschaft,0.47119123
tagesschau_fm-story-MDR-dc83b30b-b5bb-406b-b96d-ec06d07f5389,"Düstere Science-Fiction-Story ""GeminEye"" am Harztheater feiert Premiere","""GeminEye"" präsentiert sich als digitale Traumwelt und lockt Jugendliche, berühmt zu werden – dabei verbergen sich dahinter knallharte Konzerninteressen. Die dystopische Zukunftsvision hat am Freitag am Harztheater ihre Uraufführung, doch der Weg dahin war nicht ganz einfach.

Von Wolfgang Schilling, MDR Kulturdesk

Eine zukunftskritische Science-Fiction-Story kommt am Harztheater auf die Bühne.Die Finanzierung hat das Theater über Crowdfunding gestemmt.Unterstützung bekamen die Darstellenden von Jugendlichen.

Die einen jammern, die anderen tun etwas. Ein kleines Schauspielteam am Harztheater in Quedlinburg hat sich für letzteres entschieden und bringt nun ein Stück zur Premiere, das es eigentlich nicht hätte geben können – weil das Geld dafür fehlte.

Dunkle Virtual-Reality-Story

Die lange Geschichte beginnt vor etwa drei Jahren in den Niederlanden. Dort schreibt die Autorin Shirley Gast an einem Skript für eine sechsteilige Fernsehserie, eine Science-Fiction-Story mit starken Bezügen zur Gegenwart.

Es geht um ein High-Tech-Unternehmen namens ""GeminEye"", das eine programmierbare Kontaktlinse entwickelt, die es ihren Nutzern erlaubt, in eine digitale Welt hinter der echten einzu",Kultur,0.47837633
tagesschau_fm-story-swr-81444fbd-4a54-3d0a-aff4-d6d39700d0f4,Interview: Warum Frauen den Holocaust anders als Männer erlebten,"Hunger, Erniedrigung und Gewalt mussten alle Inhaftierten in Konzentrations- und Arbeitslagern ertragen. Frauen erlebten den Schrecken dennoch anders als Männer.

Von Jeanette Schindler

Der rheinland-pfälzische Landtag gedenkt jedes Jahr am 27. Januar der Opfer des Nationalsozialismus. Und in diesem Jahr stehen zum ersten Mal die verfolgten und ermordeten Frauen im Mittelpunkt. SWR Aktuell hat darüber mit der Historikerin, Dr. Lena Haase von der Universität Trier gesprochen. Sie forscht seit mehr als zehn Jahren zum NS-Frauenlager in Flußbach in der Südeifel.SWR Aktuell: Frau Haase, lange Zeit wurde die Verfolgung der Frauen in der NS-Zeit kaum beleuchtet. Erst mit der Frauenbewegung in den 80er Jahren hat sich die Öffentlichkeit gefragt: Wie war das eigentlich für verfolgte Frauen, was haben sie erlebt? Sie haben mehr als 1.800 Frauenschicksale erforscht, gab es da eine Gemeinsamkeit, eine Erfahrung die alle Frauen gleichermaßen gemacht haben?

Dr. Lena Haase: Eine ganz generelle Gemeinsamkeit zu nennen, ist schwierig. Aber ich würde anknüpfen an dem, was Sie gerade in der Anmoderation erwähnt haben, nämlich, dass Frauen einfach lange Zeit überhaupt gar nicht im Fokus standen - w",Gesellschaft,0.36154842
tagesschau_fm-story-swr-a70b7610-e7fa-3b7e-a3cf-0ef340803926,AfD-Austritt und monatelang nicht im Bundestag: Darum ist Sieghard Knodel abgetaucht,"Er wurde für die AfD in den Bundestag gewählt - und tauchte dort monatelang nicht auf. Auch die AfD hat der Trochtelfinger Politiker Knodel verlassen. Was steckt dahinter?

Von Ulrike Mix

Einmal hat er bislang Schlagzeilen gemacht – Sieghard Knodel aus Trochtelfingen-Mägerkingen (Kreis Reutlingen). Das war, als der frisch gewählte AfD-Bundestagsabgeordnete am 5. Mai 2025 aus der Partei austrat. Der Grund: Der Verfassungsschutz hatte die AfD wenige Tage zuvor als gesichert rechtsextremistisch eingestuft. Die Einstufung ist derzeit wegen einer Klage der Partei ausgesetzt.

Doch inzwischen stellt sich die Frage: Nimmt Knodel, der jetzt fraktionslos im Bundestag sitzt, viel Geld mit, ohne die dafür vorgesehene Leistung zu erbringen?

AfD-Aus aus betrieblichen Gründen

Der Unternehmer Sieghard Knodel kehrte der AfD im vergangenen Jahr den Rücken: Er wollte nicht wegen inhaltlicher Gründe raus aus der Partei, sondern weil sowohl Kunden als auch seine Familie ihm signalisiert hätten, dass sie nichts zu tun haben wollten mit jemandem, der in einer als rechtsextremistisch eingestuften Partei ist. Es ging Knodel also darum, das Familienunternehmen zu schützen - eine in ganz Baden-Württember",Politik,0.5438466
78f90eb8-d3e4-4f67-ab7c-534f215a2786,Streik am UKSH Kiel und Lübeck: Ver.di erhöht Druck,"Ver.di fordert mehr Lohn, höhere Zuschläge für Nachtarbeit und mehr Geld für Auszubildende. Nächste Verhandlung am 11. Februar.

Der Tarifstreit im öffentlichen Dienst der Länder spitzt sich weiter zu. Wie ver.di Nord mitteilt, wird am kommenden Dienstag und Mittwoch erneut am Universitätsklinikum Schleswig-Holstein in Kiel und Lübeck gestreikt, nachdem die Arbeitgeber auch nach zwei Verhandlungsrunden kein konkretes Angebot vorgelegt haben.

Kundgebungen in zwei Städten geplant

In beiden Städten sind Kundgebungen geplant, Patientinnen und Patienten müssen sich auf Einschränkungen einstellen - die Notfall- und Akutversorgung bleibt jedoch gesichert. Ver.di fordert sieben Prozent mehr Lohn, mindestens 300 Euro im Monat, höhere Zuschläge für Nachtarbeit sowie mehr Geld für Auszubildende. Die nächste Verhandlungsrunde ist für den 11. Februar in Potsdam angesetzt.",Politik,0.52277476
tagesschau_fm-story-swr-92a00b8e-da61-3fdd-b28f-9b56bcc944eb,Housing First in Landau: Neun Obdachlose in Wohnungen untergebracht,"Seit 2023 läuft das Obdachlosen-Projekt ""Housing First"" in Landau. Für neun Menschen konnten bereits Wohnungen gefunden werden. Doch jetzt steht die Finanzierung auf der Kippe.

Von SWR

Möglich ist das Caritas-Projekt nur dank einer Förderung des Sozialministeriums von fast 350.000 Euro über drei Jahre. Die läuft allerdings in diesem Frühjahr aus, ob sie weitergewährt wird, ist noch unklar.

Dabei ist das Projekt aus Sicht der Caritas durchaus ein Erfolg. ""Am Anfang war das Ziel, über drei Jahre mindestens acht Personen in Wohnraum zu vermitteln"", sagt Sozialarbeiter Steffen Mather: ""Das haben wir schon nach anderthalb Jahren erreicht.""

Jahrelange Obdachlosigkeit: Das macht was mit einem

Die Grundidee von Housing First ist: Jemand, der auf der Straße lebt, bekommt erstmal eine Wohnung - auch wenn er zum Beispiel ein Problem mit Alkohol hat, oder drogensüchtig ist.

Der Gedanke dahinter ist, dass der Mensch erstmal stabilisiert werden soll: Er soll ein sicheres Zuhause bekommen, dann werden die Probleme angegangen, die er vielleicht sonst noch hat. ""Das kommt vor allem für Leute in Frage, die schon lange obdachlos sind,"" sagt Sozialarbeiterin Franziska Schmidt.

Wenn jemand jahre",Vermischtes,0.30517435
tagesschau_fm-story-rbb_berlin-reinickendorf-16-jaehriger-beifahrer-stirbt-unfall-krankenhaus,16 Jahre alter Beifahrer nach Unfall in Berlin-Reinickendorf verstorben,"Etwas mehr als einen Tag nach einem schweren Verkehrsunfall in Berlin-Reinickendorf ist ein Jugendlicher gestorben. Wie die Polizei am Sonntag mitteilte, erlag der 16-Jährige am Samstagnachmittag im Krankenhaus seinen Verletzungen.

Fahrer flüchtete vom Unfallort

Der Unfall hatte sich am frühen Freitagmorgen ereignet. Dabei saß der 16-Jährige auf dem Beifahrersitz eines Autos, das auf einen geparkten Lkw auffuhr. Durch die Wucht des Aufpralls geriet der Wagen in Flammen, und der Jugendliche wurde lebensgefährlich verletzt. Er erlitt einen Schädelbasis- und Beckenbruch. Vorbeifahrende Einsatzkräfte retteten ihn aus dem Fahrzeug und reanimierten ihn - danach kam er ins Krankenhaus, wo er nun verstarb. Der Fahrer floh derweil vom Unfallort und ließ seinen schwerst verletzten Beifahrer zurück. Die Ermittlungen, insbesondere zum geflüchteten Fahrer, dauern an.

Sendung: rbb 88.8, 25.01.2026, 12:00 Uhr",Vermischtes,0.34228158
tagesschau_fm-story-MDR-effed6b2-8991-4d6b-9663-7125024a8a95,"Preisgekrönter Regisseur interpretiert ""Don Giovanni"" in Chemnitz neu","Für seine jüngste Arbeit in Chemnitz erhielt der Regisseur und Bühnenbildner Dennis Krauß den Theaterpreis ""Der Faust"". Nun bringt er Mozarts ""Don Giovanni"" an den Theatern Chemnitz auf die Bühne. Am Freitag feiert die Oper in Chemnitz Premiere. Im Gespräch erzählt Krauß, warum er in seiner Inszenierung Klassenunterschiede aufbricht, auf sichtbare Bühnenmechanik setzt und Theater für ihn ein demokratischer Raum ist. Und er verrät, warum er sich die Premiere nicht ansehen wird.

Von MDR Kulturdesk

MDR KULTUR: Wir begegnen uns vor der großen Premiere von ""Don Giovanni"" von Wolfgang Amadeus Mozart am Opernhaus in Chemnitz. Wie erzählen Sie von dieser schillernden Figur?

Dennis Krauß: Bei uns geht es in die Komödie, also ""Don Giovanni"" ist ein Dramma giocoso. Das spielt im erzkatholischen Sevilla im 16. Jahrhundert. Es ist eine absolut geordnete, präzise getaktete Gesellschaft und es gibt einen Querschläger in dieser Gesellschaft: Don Giovanni, der sich Freiheiten erlaubt, der dieses ganze System durcheinanderbringt.

Am Anfang sind die Stände fein säuberlich getrennt. Da gibt es die Bauernschicht, es gibt die Oberen, wie das Oberschichtspaar Donna Anna und Don Ottavio. Am Ende singe",Kultur,0.4811911
tagesschau_fm-story-id-cdb3129d-70c4-46b5-80ac-fcde2a23285c,Anschlag auf Café in Frankfurt: 15-Jähriger wegen versuchten Mordes angeklagt,"Nach dem Anschlag auf ein Café in Frankfurt-Bockenheim Anfang August ist ein Jugendlicher wegen versuchten Mordes angeklagt. Die Ermittler gehen davon aus, dass die Tat offenbar der organisierten Kriminalität zuzuordnen ist.

Die Staatsanwaltschaft Frankfurt hat gegen einen 15-Jährigen Anklage erhoben. Sie wirft ihm versuchten Mord, das Herbeiführen einer Sprengstoffexplosion und besonders schwere Brandstiftung vor. Das teilte die Behörde am Donnerstag mit.

Es geht um einen Anschlag in den frühen Morgenstunden des 5. August 2025 im Café Omonia in Frankfurt-Bockenheim. Der Jugendliche, der aus den Niederlanden stammt, soll eine Spreng- und Brandvorrichtung aus einer Kugelbombe und mehreren Litern Brandbeschleuniger in das Lokal geworfen haben. Darin befanden sich zu dem Zeitpunkt fünf Menschen.

Der Sprengsatz explodierte und setzte das gesamte Café in Brand. Dank seines beherzten Eingreifens, so die Staatsanwaltschaft, habe der Wirt einen Fluchtweg für seine vier Gäste und sich freigehalten und es so ermöglicht, dass alle quasi unversehrt nach draußen gelangten.

Gezielt angeleitet

Die Polizei nahm den 15-Jährigen noch am Tag der Tat fest. Der schon früh aufgekommene Verdacht, er",Innere_Sicherheit,0.45041132
699e57ed-a4c7-4f11-8262-dc4d5e29e0f0,Fragebögen der Bundeswehr werden verschickt,"Junge Menschen erhalten bald Post von der Bundeswehr. Die ersten Unterlagen, die Motivation und Eignung für den neuen Wehrdienst erheben, werden verschickt. Männer müssen antworten, Frauen können dies freiwillig tun.

Die Bundeswehr hat die ersten Fragebögen für den neuen Wehrdienst auf den Weg gebracht. Die Briefe mit den Dokumenten wurden gepackt und sollten noch heute versendet werden, wie eine Sprecherin der Nachrichtenagentur dpa bestätigte. Alle Männer und Frauen, die volljährig werden, erhalten nun in einem ersten Schritt den Fragebogen, um Eignung und Motivation für die Bundeswehr zu erheben - jene, die in diesem Jahr bereits Geburtstag hatten, erhalten ihn nachlaufend.

Briefe mit QR-Code, Broschüre und rechtliche Hinweise

Junge Männer müssen den Bogen verpflichtend ausfüllen, denn nach dem Grundgesetz ist eine Wehrpflicht nur für Männer möglich. Für junge Frauen ist dies freiwillig.

Die Briefe enthalten einen QR-Code zum eigentlichen Fragebogen sowie eine Broschüre und rechtliche Hinweise. Der Fragebogen wird online ausgefüllt. In den kommenden Monaten sollen demnach die ersten Freiwilligen ihren Dienst antreten.

Wehrdienstgesetz am 1. Januar in Kraft getreten

""700.00",Politik,0.3996746
2e044fcf-f31d-4559-a93c-a8934139d448,Block-Prozess: Mutmaßlicher Entführer spricht über Abhör-Tricks,"Im Hamburger Prozess um die Entführung der Block-Kinder hat der mutmaßliche Chef der Entführer Details enthüllt, mit welchem technischem Aufwand man versuchte, die Familie des Vaters Stephan Hensel in Dänemark zu überwachen.

""Wir haben spioniert"", sagte David B., der Chef der von der Block-Familie engagierten israelischen Sicherheitsfirma. Man habe versucht, den Internetverkehr zu überwachen und dafür einen Hacker engagiert. Auch Teile der Passwörter habe man entschlüsselt, indem man elektronische Signale vor dem Haus der Familie des Vaters in Dänemark abfing - eine Methode, die normalerweise nur professionelle Geheimdienste beherrschen.

Block soll die Aktionen gebilligt haben

Es sei schließlich nicht gelungen, E-Mails mitzulesen oder Telefonate zu überwachen, erklärte der Israeli freimütig. Die Familie zog aus dem Haus später aus. Christina Block und der ebenfalls angeklagte Unternehmensanwalt der Blocks, Andreas C., hätten das Vorgehen gebilligt.

Der Nebenklage-Anwalt des Vaters sagte, eine derartige Überwachung sei in Deutschland illegal und bestimmt auch in Dänemark. Der Anwalt von Christina Block wollte sich nicht äußern.

Prozess geht erst Anfang März weiter

In dem Proze",Innere_Sicherheit,0.39087105
tagesschau_fm-story-fussball_fc_kaiserslautern_gegen_sv_elversberg_100,Topspieldebüt für die SVE auf dem Betzenberg,"Die SV Elversberg steht noch ohne Pflichtspielsieg im Jahr 2026. Das ist Ende Januar zwar noch undramatisch, trotzdem will die SVE am 20. Spieltag der 2. Liga am Samstagabend in Kaiserslautern punkten. Es wird das erste Topspiel der Elversberger Zweitliga-Geschichte.

Von Yannick Schwarz

Voller Vorfreude blickt die SV Elversberg auf das Lokalduell beim 1. FC Kaiserslautern. „Es ist auch schon ein Highlight-Spiel. Das erste Mal 20.30 Uhr, haben wir alle logischerweise noch nicht erlebt, und auf dem Betzenberg um 20.30 Uhr – viel cooler geht es eigentlich nicht“, so SVE-Linksaußen Tom Zimmerschied im sportarena-Clubheim.

Infos zum Spiel

Wann: Samstag, 31.01.2026, 20.30 UhrWo: Fritz-Walter-Stadion KaiserslauternStream: Im Audiostream

Trainer Vincent Wagner mit DFB-Pro-Lizenz ausgezeichnet

Von der bisherigen Ergebniskrise im Jahr 2026 lassen sich die Saarländer die Stimmung also nicht kaputt machen. Auch SVE-Übungsleiter Vincent Wagner sieht den Start ins Jahr entspannt. ""Das hört sich richtig dramatisch an, dass wir dieses Jahr noch kein Spiel gewonnen haben"", so Wagner. ""Es sind ja zum Glück erst zwei Spiele – sicherlich hätten wir gerne ein Tor mehr als Bochum geschossen.""

Dam",Sport,0.60678995
392f6e33-2957-4604-96f7-14828db17f95,Beispiel Osnabrück: Bundespolitik treibt Landkreise in Schulden,"""Finanzielle Dauerkrise"": So schätzt der Landesrechnunghof die Lage der niedersächsischen Kommunen ein. Ein Beispiel für diese Entwicklung ist der Landkreis Osnabrück - mit einem Defizit von rund 50 Millionen Euro.

Nach vielen Jahren mit schwarzen Zahlen folgte schon Ende 2024 ein Defizit von knapp sechs Millionen Euro - doch nun laufe die Situation gänzlich aus dem Ruder. Die Ausgaben stiegen kontinuierlich an, teilte ein Sprecher des Landkreises mit. Die Einnahmen aber nicht. So bekomme der Landkreis immer weniger Steuergeld vom Land ab - auch weil das Wirtschaftswachstum in Deutschland stagniere.

Mehr Vorgaben vom Bund, aber nicht mehr Geld

Hinzu kämen immer neue gesetzliche Vorgaben vom Bund, die der Landkreis erfüllen und zum Teil selbst finanzieren müsse. Dabei geht es zum Beispiel um gestiegene Personal- und Energiekosten, aber auch Reformen beim Wohngeld oder der Ganztagsbetreuung. Mit der Sanierung des Kreishauses habe die Entwicklung dagegen nichts zu tun, hieß es vom Landkreis.

Landkreis: Können nicht einfach irgendwo sparen

Besonders der Bereich Jugend und Soziales macht dem Landkreis zu schaffen. Hier seien die Kosten erheblich gestiegen: Das Defizit des Landkreis",Infrastruktur,0.44588706
